th: 17, ph: 33
2.159845 3.926991 -0.000000
2.159845 4.123340 -0.000000
2.159845 4.319690 -0.000000
2.159845 4.516039 -0.000000
2.159845 4.712389 -0.000000
2.159845 4.908739 -0.000000
2.159845 5.105088 -0.000000
2.159845 5.301438 -0.000000
2.159845 5.497787 -0.000000
2.159845 5.694137 -0.000000
2.159845 5.890486 -0.000000
2.159845 6.086836 0.000000
2.159845 6.283185 -0.000000
2.356194 0.000000 0.000000
2.356194 0.196350 -0.000000
2.356194 0.392699 -0.000000
2.356194 0.589049 -0.000000
2.356194 0.785398 -0.000000
2.356194 0.981748 -0.000000
2.356194 1.178097 -0.000000
2.356194 1.374447 -0.000000
2.356194 1.570796 -0.000000
2.356194 1.767146 -0.000000
2.356194 1.963495 -0.000000
2.356194 2.159845 -0.000000
2.356194 2.356194 -0.000000
2.356194 2.552544 -0.000000
2.356194 2.748894 -0.000000
2.356194 2.945243 -0.000000
2.356194 3.141593 -0.000000
2.356194 3.337942 0.000000
2.356194 3.534292 0.000000
2.356194 3.730641 0.000000
2.356194 3.926991 0.000000
2.356194 4.123340 0.000000
2.356194 4.319690 0.000000
2.356194 4.516039 0.000000
2.356194 4.712389 0.000000
2.356194 4.908739 0.000000
2.356194 5.105088 0.000000
2.356194 5.301438 0.000000
2.356194 5.497787 0.000000
2.356194 5.694137 0.000000
2.356194 5.890486 0.000000
2.356194 6.086836 0.000000
2.356194 6.283185 0.000000
2.552544 0.000000 0.000000
2.552544 0.196350 0.000000
2.552544 0.392699 0.000000
2.552544 0.589049 0.000000
2.552544 0.785398 0.000000
2.552544 0.981748 0.000000
2.552544 1.178097 0.000000
2.552544 1.374447 0.000000
2.552544 1.570796 0.000000
2.552544 1.767146 -0.000000
2.552544 1.963495 0.000000
2.552544 2.159845 -0.000000
2.552544 2.356194 0.000000
2.552544 2.552544 0.000000
2.552544 2.748894 0.000000
2.552544 2.945243 0.000000
2.552544 3.141593 -0.000000
2.552544 3.337942 -0.000000
2.552544 3.534292 -0.000000
2.552544 3.730641 -0.000000
2.552544 3.926991 -0.000000
2.552544 4.123340 0.000000
2.552544 4.319690 -0.000000
2.552544 4.516039 0.000000
2.552544 4.712389 -0.000000
2.552544 4.908739 -0.000000
2.552544 5.105088 -0.000000
2.552544 5.301438 -0.000000
2.552544 5.497787 -0.000000
2.552544 5.694137 -0.000000
2.552544 5.890486 -0.000000
2.552544 6.086836 -0.000000
2.552544 6.283185 0.000000
2.748894 0.000000 0.000000
2.748894 0.196350 0.000000
2.748894 0.392699 0.000000
2.748894 0.589049 0.000000
2.748894 0.785398 0.000000
2.748894 0.981748 0.000000
2.748894 1.178097 0.000000
2.748894 1.374447 0.000000
2.748894 1.570796 0.000000
2.748894 1.767146 0.000000
2.748894 1.963495 0.000000
2.748894 2.159845 0.000000
2.748894 2.356194 0.000000
2.748894 2.552544 0.000000
2.748894 2.748894 0.000000
2.748894 2.945243 0.000000
2.748894 3.141593 0.000000
2.748894 3.337942 -0.000000
2.748894 3.534292 -0.000000
2.748894 3.730641 -0.000000
2.748894 3.926991 -0.000000
2.748894 4.123340 -0.000000
2.748894 4.319690 -0.000000
2.748894 4.516039 -0.000000
2.748894 4.712389 -0.000000
2.748894 4.908739 -0.000000
2.748894 5.105088 -0.000000
2.748894 5.301438 -0.000000
2.748894 5.497787 -0.000000
2.748894 5.694137 -0.000000
2.748894 5.890486 -0.000000
2.748894 6.086836 -0.000000
2.748894 6.283185 0.000000
2.945243 0.000000 0.000000
2.945243 0.196350 0.000000
2.945243 0.392699 0.000000
2.945243 0.589049 0.000000
2.945243 0.785398 0.000000
2.945243 0.981748 0.000000
2.945243 1.178097 0.000000
2.945243 1.374447 0.000000
2.945243 1.570796 0.000000
2.945243 1.767146 0.000000
2.945243 1.963495 0.000000
2.945243 2.159845 0.000000
2.945243 2.356194 0.000000
2.945243 2.552544 0.000000
2.945243 2.748894 0.000000
2.945243 2.945243 0.000000
2.945243 3.141593 -0.000000
2.945243 3.337942 -0.000000
2.945243 3.534292 -0.000000
2.945243 3.730641 -0.000000
2.945243 3.926991 -0.000000
2.945243 4.123340 -0.000000
2.945243 4.319690 -0.000000
2.945243 4.516039 -0.000000
2.945243 4.712389 -0.000000
2.945243 4.908739 -0.000000
2.945243 5.105088 -0.000000
2.945243 5.301438 -0.000000
2.945243 5.497787 -0.000000
2.945243 5.694137 -0.000000
2.945243 5.890486 -0.000000
2.945243 6.086836 -0.000000
2.945243 6.283185 0.000000
3.141583 0.000000 -0.000000
3.141583 0.196350 -0.000000
3.141583 0.392699 -0.000000
3.141583 0.589049 -0.000000
3.141583 0.785398 -0.000000
3.141583 0.981748 -0.000000
3.141583 1.178097 -0.000000
3.141583 1.374447 -0.000000
3.141583 1.570796 -0.000000
3.141583 1.767146 -0.000000
3.141583 1.963495 -0.000000
3.141583 2.159845 -0.000000
3.141583 2.356194 -0.000000
3.141583 2.552544 -0.000000
3.141583 2.748894 -0.000000
3.141583 2.945243 -0.000000
3.141583 3.141593 -0.000000
3.141583 3.337942 -0.000000
3.141583 3.534292 -0.000000
3.141583 3.730641 -0.000000
3.141583 3.926991 -0.000000
3.141583 4.123340 -0.000000
3.141583 4.319690 -0.000000
3.141583 4.516039 -0.000000
3.141583 4.712389 -0.000000
3.141583 4.908739 -0.000000
3.141583 5.105088 -0.000000
3.141583 5.301438 -0.000000
3.141583 5.497787 -0.000000
3.141583 5.694137 -0.000000
3.141583 5.890486 -0.000000
3.141583 6.086836 -0.000000
3.141583 6.283185 -0.000000
